LAMMPS data file via write_data, version 2 Aug 2023, timestep = 291, units = lj

900 atoms
0 bonds
1 atom types
0 angles
0 dihedrals
0 impropers
0 bond types
0 angle types
0 dihedral types
0 improper types

-5.5 5.5 xlo xhi
-5.5 5.5 ylo yhi
-5.5 5.5 zlo zhi


Bond Coeffs

Bonds

Masses

1 18 # hi

Atoms # full

581 0 1 0 -5.052943858469852 -4.679610361480832 -4.732345277037001 0 0 0
716 0 1 0 -4.334926910299353 -4.102606531093474 -4.212988760356223 0 0 0
91 0 1 0 -3.8211714536009165 -3.534379352511116 -3.5030160028318638 0 0 0
251 0 1 0 -3.2771625481057494 -4.323514170856419 -4.087334516392501 0 0 0
417 0 1 0 -2.625005521256907 -3.9342579583028163 -4.850284361588959 0 0 0
753 0 1 0 -3.2739620025000606 -3.2286013051078686 -4.3788592969759685 0 0 0
412 0 1 0 -1.5086614055761824 -4.066691964035239 -4.6361014315303155 0 0 0
545 0 1 0 -1.8877521862622524 -3.0576906924521388 -4.55752458441829 0 0 0
869 0 1 0 -2.0556586459014845 -4.64292482373756 -5.467551167499667 0 0 0
872 0 1 0 -2.3318828583205224 -3.728558804962307 -3.837047884352118 0 0 0
881 0 1 0 -1.1002035448653964 -4.2424008417957255 5.1482343798043 0 0 -1
22 0 1 0 -0.2951921014742927 -4.213946678134749 -5.121193109068828 0 0 0
164 0 1 0 -0.9280817466155262 -3.314850808659948 -5.185874335661302 0 0 0
596 0 1 0 -1.0947439433015342 -4.994064519540722 -5.007355420709699 0 0 0
424 0 1 0 2.615726329497414 -3.828409854316226 -4.04382807421789 0 0 0
852 0 1 0 3.2823434739533206 -4.349763449688242 -4.750331723148635 0 0 0
855 0 1 0 3.0481851582136046 -3.255070875107929 -4.8315286101951385 0 0 0
157 0 1 0 4.09124742871522 -4.912969207589256 -4.173131185293989 0 0 0
554 0 1 0 3.854772806322404 -3.6898288331209996 -4.102420084194933 0 0 0
680 0 1 0 4.3425805491321245 -4.237520150423324 -4.947751211559931 0 0 0
745 0 1 0 4.6102598643498 -3.6718064019271575 4.896152232368228 0 0 -1
148 0 1 0 -5.016163419879564 -4.673797703049276 -3.6112899354730192 1 0 0
