LAMMPS data file via write_data, version 2 Aug 2023, timestep = 291, units = lj

1800 atoms
900 bonds
0 angles
0 dihedrals
0 impropers
2 atom types
1 bond types
0 angle types
0 dihedral types
0 improper types
-5.500000 5.500000 xlo xhi
-5.500000 5.500000 ylo yhi
-5.500000 5.500000 zlo zhi

Masses

   1   17.600  # hi DC
   2    0.400  # hi DP

Bond Coeffs

   1   500.000000     0.000000  # hi DC-DP

Atoms

    191       0    1   2.1261 -1.927200e-01 -1.851581e+00 -3.168133e+00  0 0 0 # DC
    356       0    1   2.1261  2.388759e-01 -2.401879e+00 -4.020845e+00  0 0 0 # DC
    376       0    1   2.1261 -1.381337e+00 -9.956422e-01 -4.362065e+00  0 0 0 # DC
    560       0    1   2.1261  1.956445e-01 -8.902141e-01 -3.813662e+00  0 0 0 # DC
    183       0    1   2.1261  8.536861e-01 -1.680592e+00 -3.458077e+00  0 0 0 # DC
    192       0    1   2.1261  1.598933e+00 -9.572726e-01 -4.941373e+00  0 0 0 # DC
    564       0    1   2.1261  1.682578e+00 -1.753100e+00 -4.192790e+00  0 0 0 # DC
    176       0    1   2.1261  2.951658e+00 -1.111104e+00 -3.040734e+00  0 0 0 # DC
    255       0    1   2.1261  3.445212e+00 -1.908635e+00 -3.535516e+00  0 0 0 # DC
    491       0    1   2.1261  4.035480e+00 -1.579673e+00 -4.413753e+00  0 0 0 # DC
    760       0    1   2.1261  3.437328e+00 -8.299410e-01 -4.985766e+00  0 0 0 # DC
    838       0    1   2.1261  2.649523e+00 -1.379715e+00 -4.022774e+00  0 0 0 # DC
     46       0    1   2.1261 -4.092566e+00 -2.196415e-01 -3.906696e+00  0 0 0 # DC
    346       0    1   2.1261 -3.335453e+00  1.080455e-01 -3.258121e+00  0 0 0 # DC
    349       0    1   2.1261 -3.559091e+00  6.494711e-01 -4.208833e+00  0 0 0 # DC
    392       0    1   2.1261 -3.895113e+00 -1.379811e-01 -4.960574e+00  0 0 0 # DC
    787       0    1   2.1261 -3.095075e+00 -3.768183e-01 -4.229505e+00  0 0 0 # DC
     57       0    1   2.1261 -2.093061e+00 -2.808870e-01 -4.714478e+00  0 0 0 # DC
    468       0    1   2.1261 -2.487923e+00  4.781804e-01 -3.935147e+00  0 0 0 # DC
    815       0    1   2.1261 -2.890842e+00  3.739642e-01 -5.006865e+00  0 0 0 # DC
    734       0    1   2.1261 -2.737147e-01 -9.227563e-01 -4.841007e+00  0 0 0 # DC
    766       0    1   2.1261  1.449779e-01  2.643234e-02 -3.299904e+00  0 0 0 # DC
    172       0    1   2.1261  1.309448e+00 -6.623909e-01 -3.911287e+00  0 0 0 # DC
    250       0    1   2.1261  1.649530e+00  9.944096e-02 -4.683599e+00  0 0 0 # DC
    775       0    1   2.1261  6.678651e-01 -4.341337e-01 -4.741731e+00  0 0 0 # DC
    823       0    1   2.1261  1.834779e+00 -1.252107e+00 -3.171256e+00  0 0 0 # DC
    180       0    1   2.1261  3.485853e+00 -7.054358e-01 -3.891355e+00  0 0 0 # DC
    179       0    1   2.1261  4.644558e+00  1.009666e+00 -4.015175e+00  0 0 0 # DC
    322       0    1   2.1261  5.029210e+00  3.813405e-02 -4.273588e+00  0 0 0 # DC
    327       0    1   2.1261  5.472139e+00  4.567007e-01 -3.407747e+00  0 0 0 # DC
    454       0    1   2.1261  4.573351e+00 -8.439356e-01 -3.829000e+00  0 0 0 # DC
    871       0    1   2.1261 -5.017836e+00 -4.820249e-01 -3.494498e+00  1 0 0 # DC
     39       0    1   2.1261 -4.603101e+00  7.947123e-01 -3.883846e+00  0 0 0 # DC
    477       0    1   2.1261 -3.983007e+00  1.652719e+00 -4.189985e+00  0 0 0 # DC
    609       0    1   2.1261 -1.798479e+00  1.324889e+00 -3.841460e+00  0 0 0 # DC
     17       0    1   2.1261 -7.863750e-01 -4.693002e-01 -3.651787e+00  0 0 0 # DC
     86       0    1   2.1261 -5.945498e-01  7.796306e-01 -3.478491e+00  0 0 0 # DC
    190       0    1   2.1261 -2.716424e+00  1.010250e+00  5.086435e+00  0 0 -1 # DC
    241       0    1   2.1261 -3.281167e+00  1.373422e+00 -4.972258e+00  0 0 0 # DC
    295       0    1   2.1261 -1.624218e+00  4.888523e-01 -3.177387e+00  0 0 0 # DC
    391       0    1   2.1261 -1.323168e+00  3.062484e-01 -4.213543e+00  0 0 0 # DC
      7       0    1   2.1261  8.246819e-01  3.809813e-01 -4.067503e+00  0 0 0 # DC
