LAMMPS data file via write_data, version 2 Aug 2023, timestep = 100007, units = lj

1800 atoms
2 atom types
900 bonds
1 bond types

-5.5 5.5 xlo xhi
-5.5 5.5 ylo yhi
-5.5 5.5 zlo zhi

Masses

1 17.6
2 0.4

Pair Coeffs # lj/cut/coul/long/gpu

1 1 1
2 0 0

Bond Coeffs # harmonic

1 500 0

Atoms # full

1766 0 2 -1.7354 -0.5741225034429617 -1.588670790334131 -0.8728756003971598 -2 0 1
1257 0 2 -1.7354 -5.366851623925145 -4.733921971069458 -4.954817393487623 2 0 -1
393 0 1 1.7354 -5.200171911727204 -4.797860472957493 -5.144017186530614 2 0 -1
1730 0 2 -1.7354 -0.7301080549873071 -1.8864244471980915 -3.810695827367725 0 0 2
44 0 1 1.7354 -4.775884799811745 -1.3467013787217856 -2.3103999448073917 1 2 2
1721 0 2 -1.7354 -0.8059588985340113 -4.753976960227766 -4.605383044534216 -2 2 1
1696 0 2 -1.7354 -4.75194746092656 -1.2063273369022693 -2.0993599879469715 1 2 2
895 0 1 1.7354 -0.8475224477561869 -1.6994075702380982 -4.078954668644174 0 0 2
1254 0 2 -1.7354 -4.428049149603885 -4.214979462545823 -2.345405050371897 -1 0 2
147 0 1 1.7354 -4.739424636958625 -3.9576561804982093 -2.273894882405976 -1 0 2
1260 0 2 -1.7354 -4.398966647749949 -3.740199720385091 -4.262292782566815 -1 0 -2
135 0 1 1.7354 -4.108805946847841 -1.22761187061215 -2.959979171870076 0 1 1
220 0 1 1.7354 -4.501848609685917 -3.940797134552919 -4.408966790872219 -1 0 -2
448 0 1 1.7354 -5.1636961009798945 -4.515295288727532 -3.0497667300504725 0 1 2
984 0 2 -1.7354 -4.655191537713501 -3.0428905420171075 -3.4903593041039205 2 0 0
454 0 1 1.7354 -4.903247223164928 -3.2260419536872873 -3.871942129047232 2 0 0
1152 0 2 -1.7354 -3.8522277615719247 -3.0204536342148893 -4.727557297679314 -1 0 1
735 0 1 1.7354 -3.58552138047415 -3.1545371893477117 -4.755455791232533 -1 0 1
1015 0 2 -1.7354 -3.312323497886839 -2.384595952240761 -0.5175096721659376 -2 0 2
1800 0 2 -1.7354 -1.8604768511980048 -0.5268758521435823 -3.2565971967853904 2 1 0
900 0 1 1.7354 -1.6938271691807008 -0.4061926846162746 -3.271406041989146 2 1 0
1405 0 2 -1.7354 -2.7904005073391778 -1.46006404494537 -4.057513497678896 1 1 3
563 0 1 1.7354 -2.447185607724944 -1.4273211988054593 -4.328339204848758 1 1 3
1494 0 2 -1.7354 -2.7757199724779835 -0.7443609412290043 -4.423542512136689 -1 -1 -2
1074 0 2 -1.7354 -1.9190041749013034 -5.411555805181074 -4.225538255512285 1 1 -1
505 0 1 1.7354 -2.1560327420334233 -0.6209593659165724 -1.8037036244129667 1 1 0
1526 0 2 -1.7354 -1.9161158973762737 -0.6280324930372809 -1.8186640409415775 1 1 0
277 0 1 1.7354 -2.026699709080152 -2.031094503331382 -4.867010166299756 -2 -1 1
1317 0 2 -1.7354 -2.332271440236741 -1.9292659842857527 -4.583146471780292 -2 -1 1
1449 0 2 -1.7354 -0.5399978433045004 -2.127271662987931 -1.4264059430507514 -1 1 -1
128 0 1 1.7354 -0.9791422632428011 -2.029129902881845 -1.4268330657745987 -1 1 -1
887 0 1 1.7354 -1.7231560957138385 -4.908825380414498 -3.765507735967178 1 1 -1
534 0 1 1.7354 -4.986068436645734 5.499070971719648 -3.4245122948982787 0 -1 1
1216 0 2 -1.7354 -1.2310621536435027 -0.7705530530228553 -1.21475801733089 1 0 1
493 0 1 1.7354 -1.0206289276562652 -0.6444571375673728 -1.1868851847373287 1 0 1
555 0 1 1.7354 -5.244578314648954 -1.0655235682634192 -4.726625551599624 0 -1 0
591 0 1 1.7354 -3.455347459760715 -2.3139504734638328 -4.688367996234043 2 -1 1
453 0 1 1.7354 -1.3764601298221908 -1.9261452138432544 -3.3984938702564738 0 -1 0
1560 0 2 -1.7354 -1.5818618104835307 -1.5326177568807322 -3.4370159590524514 0 -1 0
1387 0 2 -1.7354 -3.376986646373965 -2.702828235041327 -4.818535241837932 2 -1 1
847 0 1 1.7354 -0.7886698879081665 -4.691435590973104 -3.1572424018354206 2 2 0
1537 0 2 -1.7354 -3.8951292998732296 -3.7755157520694675 -1.3440907370198856 0 2 0
605 0 1 1.7354 -3.5309009937407816 -4.638553974480226 -5.435588495082209 2 1 -1
923 0 2 -1.7354 -5.0090153357826175 -4.579815214610898 -3.9793378129115102 -1 0 0
238 0 1 1.7354 -4.941163984258388 -4.7888404517149175 -4.019053260645039 -1 0 0
751 0 1 1.7354 -0.924413765232379 -4.82278469290833 -4.684949382383221 -2 2 1
185 0 1 1.7354 -5.403039575409119 -3.8845129174846815 -4.046543537277413 0 -1 -2
379 0 1 1.7354 -2.4765561561150236 -3.6116914845248536 -4.935799937234574 2 1 -1
1544 0 2 -1.7354 -2.5863880343000116 -3.752249368176155 -5.236450041765351 2 1 -1
548 0 1 1.7354 -2.2713507422380337 -4.125520043876434 -1.4195231121214353 1 -2 -1
1601 0 2 -1.7354 -2.2173450446750667 -3.885069166849189 -1.6983585349944055 1 -2 -1
502 0 1 1.7354 -0.96636329789192 -2.8373791808483215 -1.7143759511422336 -1 2 0
229 0 1 1.7354 -4.460643290463593 -1.0915248243359181 -0.7697674170813746 -1 -1 -1
1500 0 2 -1.7354 -4.327399528858621 -0.8498335878550554 -0.532864008081569 -1 -1 -1
1704 0 2 -1.7354 -3.751626534801542 -3.0401710384314753 -0.3591793201025162 0 0 0
385 0 1 1.7354 -4.661937230393386 -2.5161406842392324 -5.190056152818042 -2 -1 0
284 0 1 1.7354 -2.919161109670256 -3.028605968667716 -5.41436984526821 1 1 0
1102 0 2 -1.7354 -2.690642178990054 -2.511129601628112 -5.487718657150877 1 1 0
1446 0 2 -1.7354 -4.493747997042127 -2.4306409833379496 -5.155557944161135 -2 -1 0
289 0 1 1.7354 -3.194800425822084 -4.415369581304062 -1.6244668520873549 3 -2 -1
1642 0 2 -1.7354 -3.24291484022392 -4.1340812731650045 -1.1651157207752827 3 -2 -1
186 0 1 1.7354 -2.310371209150849 -4.172335438618091 -4.04892497237091 1 2 0
424 0 1 1.7354 -5.4276022995951605 -2.8329977879322117 -0.683141983643581 -1 0 1
1219 0 2 -1.7354 -2.204378805699199 -4.646670495638566 -3.942722790886485 1 2 0
765 0 1 1.7354 -0.9457788228953462 -4.5316608308568105 -0.39366502829861294 2 -1 1
1078 0 2 -1.7354 -0.9922559246912702 -4.362310889611109 -0.4248876983175743 2 -1 1
1044 0 2 -1.7354 -0.747748420593211 -0.9856861231924945 -2.2854667805570603 0 -1 -1
383 0 1 1.7354 -0.41451310969667504 -0.8969158596574112 -2.1569716400202763 0 -1 -1
1343 0 2 -1.7354 -3.023353917635751 -4.678163180004511 -0.8262759402952309 1 1 -2
780 0 1 1.7354 -2.9232281612035074 -4.507579430803511 -0.7090492431146044 1 1 -2
280 0 1 1.7354 -2.4762674981446073 -3.1919639888236704 -3.1590590536670002 1 0 1
1362 0 2 -1.7354 -4.671507528865269 -3.5642477209070047 -0.7877190038923242 0 1 -1
465 0 1 1.7354 -4.694205719759794 -3.8776898883961617 -0.3894221796061579 0 1 -1
116 0 1 1.7354 -4.505458989976148 -4.819081668038287 -3.1330217595761622 2 0 1
791 0 1 1.7354 -4.624491279227196 -3.316960978257613 -5.453312393280559 -1 0 2
255 0 1 1.7354 -1.5796837078908967 -0.5380145183075483 -4.931956997185912 1 0 1
218 0 1 1.7354 -3.7447043155006767 -3.9330365436603856 -4.688786817303331 0 2 3
1374 0 2 -1.7354 -3.66413079287489 -3.80058857631894 -4.7009462850697314 0 2 3
1308 0 2 -1.7354 -5.174728477573765 -3.943556279946636 -5.484701144081272 1 -1 2
415 0 1 1.7354 -5.312319813600433 -3.954807012973155 -5.173637858293107 1 -1 2
1497 0 2 -1.7354 -1.8101939947559158 -3.051507537004578 -3.197006080410912 1 0 1
839 0 1 1.7354 0.09338300007467425 -3.5090806180029355 -5.028551948339977 1 -1 0
1640 0 2 -1.7354 1.877323367503773 -1.66438788030549 -4.891606157266637 0 2 1
252 0 1 1.7354 1.9474704651697807 -1.5421548915812437 -4.574402698285245 0 2 1
1453 0 2 -1.7354 -0.38523293486257126 -1.631282987543021 -2.7348391235362253 0 0 0
657 0 1 1.7354 1.1360154502767856 -4.136895449588915 -1.937222506172488 4 2 1
1384 0 2 -1.7354 1.1510452031629912 -4.151621304721817 -1.6836751424885008 4 2 1
1448 0 2 -1.7354 0.0527788885652176 -5.386322745539647 -2.304064898225323 -2 0 0
818 0 1 1.7354 0.012034733474812952 -5.346342037659557 -2.4236131190639414 -2 0 0
1683 0 2 -1.7354 0.2676090584194704 -1.27160791741808 -3.6588653888032936 0 -2 4
575 0 1 1.7354 0.2463443464622146 -0.8812987149554237 -3.7016908997893885 0 -2 4
1412 0 2 -1.7354 4.630540223754121 -3.302429055839881 -4.287317444541719 -2 0 -1
133 0 1 1.7354 4.80177200796493 -3.8474919665365097 -1.0011861049403756 -2 1 -2
704 0 1 1.7354 1.5868807200877835 -1.864244913183188 -3.615725142294484 0 0 0
1350 0 2 -1.7354 1.4811016460107163 -1.8776296281615141 -3.72228701974907 0 0 0
953 0 2 -1.7354 -0.09837433620558264 -2.031810759422058 -2.9411092505471372 1 2 0
646 0 1 1.7354 -0.12659860566449538 -2.109236830248582 -2.721228942601868 1 2 0
123 0 1 1.7354 2.7640762302441964 -2.118757053445858 -4.102461580808189 -3 0 -1
1049 0 2 -1.7354 2.5810756882927834 -2.346898024683973 -4.170017609549935 -3 0 -1
482 0 1 1.7354 0.5175260702952285 -0.39746801345751365 -2.272575306517644 1 0 2
1563 0 2 -1.7354 0.6554090460393521 -0.5835940203732587 -2.341229691195901 1 0 2
90 0 1 1.7354 0.06617582047298778 -4.2445155850561775 -4.462213126302054 0 0 1
1765 0 2 -1.7354 0.1502895574272423 -4.255586833531563 -4.518665118979911 0 0 1
613 0 1 1.7354 1.4035191809528251 -2.6814620589593736 -5.48293007963839 1 0 0
694 0 1 1.7354 0.6372702858717535 -2.069464988793283 -2.388625586625518 0 0 -1
1068 0 2 -1.7354 0.5586205460229061 -2.1847493336939 -2.3205860660735538 0 0 -1
435 0 1 1.7354 1.1273985252055165 -2.829156592199072 -1.1076970205525285 -2 1 0
666 0 1 1.7354 2.564166111239529 -0.42153613928626427 -5.285725839940213 1 0 -1
1620 0 2 -1.7354 2.3905908536133977 -0.35759928943436403 -4.953032964237914 1 0 -1
1243 0 2 -1.7354 3.01482645737263 -4.1594550039823215 -4.147244293666124 2 0 -1
661 0 1 1.7354 3.01228308737555 -3.9448785173947027 -3.9844678446236195 2 0 -1
529 0 1 1.7354 1.9913087057400753 -3.6148461291432894 -5.228686899182644 2 -1 2
1698 0 2 -1.7354 2.4724521828136456 -3.790468858248312 -5.0197266132684915 2 -1 2
1269 0 2 -1.7354 2.279937849668418 -3.4926754601204704 -3.2478368786314764 2 0 -1
738 0 1 1.7354 2.320492744383191 -3.3848196274674907 -3.2195711152578967 2 0 -1
20 0 1 1.7354 0.5092309840487981 -4.395430491171145 -3.3928015976494925 0 2 0
1470 0 2 -1.7354 0.6933281432544481 -4.3889679288060925 -3.4424564452741446 0 2 0
1194 0 2 -1.7354 3.303561749851469 -4.436035630040256 -5.121303874335398 0 0 0
598 0 1 1.7354 3.0040281656712815 -4.3970586650129935 -4.84039311373385 0 0 0
568 0 1 1.7354 0.8936247606643375 -2.0227446841320784 -0.5830621274919806 -1 2 0
1125 0 2 -1.7354 0.6052434694552149 -1.9451645067470495 -0.4884888680396729 -1 2 0
1379 0 2 -1.7354 3.7941047709898 -4.82565631494031 -1.6846601028825108 -1 -2 -2
844 0 1 1.7354 3.8155505594703754 -5.103416595531421 -1.855913963150999 -1 -2 -2
1692 0 2 -1.7354 3.120558064275258 -0.9115997344101354 -3.2931936780716744 -2 1 1
513 0 1 1.7354 2.9364721814134693 -1.0592054827710964 -3.483763663316492 -2 1 1
742 0 1 1.7354 2.4901229411744197 -0.8010029442401544 -2.7725297949168155 1 0 1
487 0 1 1.7354 -0.32067141738458144 -1.7855656513359333 -0.6616710687198721 -2 0 1
477 0 1 1.7354 3.5323723799373266 -2.3293343332115986 -1.8692054299530048 -1 1 1
987 0 2 -1.7354 3.5561062781557573 -2.323521071425909 -1.958050936914994 -1 1 1
960 0 2 -1.7354 3.677405320692299 -0.44915089581287965 -4.792701961235478 -2 -1 -1
647 0 1 1.7354 0.7690191159927883 -5.380289920980682 -3.7710834511711293 0 1 1
1401 0 2 -1.7354 0.8352520889245623 -5.389838424476108 -4.049735778679826 0 1 1
1262 0 2 -1.7354 0.7070064485582049 -1.1575799827062512 -2.0759951905990484 0 0 1
407 0 1 1.7354 0.7747993697347838 -1.3085501915920372 -2.2316799314554947 0 0 1
731 0 1 1.7354 1.2767755716569278 -4.027374326505276 -5.412369963290123 0 1 -1
1538 0 2 -1.7354 1.376866789330491 -4.274504942709217 -5.356601731556699 0 1 -1
1035 0 2 -1.7354 2.7862709866424398 -5.253883648198324 -3.0157636315622685 -2 -1 -1
1556 0 2 -1.7354 2.9588805093359536 -4.111181469460253 -2.028222655439069 2 2 1
354 0 1 1.7354 2.7425053187650463 -4.291928021933452 -2.208291199281345 2 2 1
1305 0 2 -1.7354 1.164723210200439 -3.3114654921743214 -1.1689475526980284 -2 1 0
53 0 1 1.7354 1.6629628994974872 -0.8259210756996718 -4.929086750100615 0 -1 0
396 0 1 1.7354 0.76259876681816 -1.7712521615848662 -4.436551774947411 0 1 1
698 0 1 1.7354 2.7596269061112437 -0.82491384147851 -4.718726332403602 0 -2 0
1554 0 2 -1.7354 3.2396692374661002 -3.930733056920075 -0.7778177985796454 0 0 0
849 0 1 1.7354 3.293134868775769 -3.9538210419266853 -0.9259502872031953 0 0 0
1509 0 2 -1.7354 2.9470163061421957 -0.8079897378686653 -4.7844848335852115 0 -2 0
1735 0 2 -1.7354 1.1255157025097497 -2.673105363717684 -2.698525348894196 0 -2 1
586 0 1 1.7354 1.1677316513350637 -2.9781228334214607 -2.3645915432142637 0 -2 1
1139 0 2 -1.7354 2.2956923515316423 -4.820577475787062 -3.8693602904185718 2 0 -2
1079 0 2 -1.7354 2.6533891424244165 -0.9750833731652033 -1.5249915191904737 1 0 0
1023 0 2 -1.7354 3.9733815486881907 -2.868563484420633 -3.4639923727480975 -1 0 0
323 0 1 1.7354 4.406365785767178 -3.134887339773631 -3.332640279766872 -1 0 0
663 0 1 1.7354 2.165429856627051 -4.5548837563527895 -3.9621963743868687 2 0 -2
1609 0 2 -1.7354 1.5632726316705532 -1.150239004171665 -4.837491170606642 0 -1 0
270 0 1 1.7354 2.9969931940654986 -2.946808598248694 -2.117778932268229 0 0 1
1503 0 2 -1.7354 2.6282080830898 -2.5761081445707714 -1.9015411976998633 0 0 1
303 0 1 1.7354 4.02618196556139 -1.3823517941064565 -3.8986694803629867 1 -1 0
318 0 1 1.7354 4.4853361412917705 -1.7879334495416666 -0.4430224027531447 1 -1 0
406 0 1 1.7354 1.4049112656630847 -5.171731663154463 -1.103021921527215 1 -1 1
1187 0 2 -1.7354 1.3269216158725454 -5.245093586373378 -1.1734991786627142 1 -1 1
1195 0 2 -1.7354 2.6965134769924237 -0.48190992647629377 -2.754922288592438 1 0 1
175 0 1 1.7354 2.256987109325488 -3.068071450228681 -1.380567402376183 0 0 2
1738 0 2 -1.7354 2.430879586766017 -2.931245829088295 -1.4876193336552177 0 0 2
1029 0 2 -1.7354 0.6928211195959345 -1.9372126025821208 -4.126106300918882 0 1 1
283 0 1 1.7354 1.7318500703657027 -0.4276928755511634 -2.033507931426533 1 2 0
754 0 1 1.7354 3.459179735372143 -2.3175589069497105 -2.868061829063653 0 0 0
1172 0 2 -1.7354 3.4418754323902085 -2.578304919086919 -2.786280360299574 0 0 0
109 0 1 1.7354 3.2240167374997437 -0.8076662404884971 -1.656944129024541 1 0 0
793 0 1 1.7354 1.8904408229460072 -0.7852111587413655 -4.069717090637198 0 0 1
1655 0 2 -1.7354 2.105795834932716 -0.5906152145375945 -4.088336779525066 0 0 1
177 0 1 1.7354 4.180164691573947 -3.7571212273755443 -1.9203023804916797 -1 0 0
1616 0 2 -1.7354 4.474350332216573 -3.7783781779760015 -1.8348830344717775 -1 0 0
340 0 1 1.7354 0.1381132656156723 -2.406145168455737 -1.0309204074134135 2 1 3
1734 0 2 -1.7354 0.18695915272120311 -2.7349507124148267 -1.3076500615657476 2 1 3
572 0 1 1.7354 4.109932903460608 -2.057651869193738 -3.711518697046393 0 2 1
1759 0 2 -1.7354 3.9298774517175143 -1.6578878116628402 -3.9129953101418637 1 -1 0
1651 0 2 -1.7354 3.9556595786665905 -1.9082198972672781 -3.292559090249562 0 2 1
359 0 1 1.7354 4.472272313305677 -4.725149364234268 -1.2973695206572342 0 2 0
1650 0 2 -1.7354 4.530643297432539 -4.691368721842001 -1.323962163488428 0 2 0
211 0 1 1.7354 0.646448420187925 -1.3799133670615233 -1.4123434862595183 3 1 1
1499 0 2 -1.7354 0.7593636646312016 -1.3527170812207943 -0.9744925197143978 3 1 1
1798 0 2 -1.7354 1.8782598370542856 -0.3480273774681069 -4.359707047909894 -1 0 1
614 0 1 1.7354 0.0930291031258985 -3.5166995125155616 -3.3129177695489846 1 4 -3
930 0 2 -1.7354 0.4360723724261365 -3.48394079887022 -3.0166106338320215 1 4 -3
302 0 1 1.7354 1.27400646594235 -4.268951447873661 -0.9025471987017488 -1 1 -1
1131 0 2 -1.7354 1.393536818762591 -4.4274671935559615 -0.6359835179029323 -1 1 -1
417 0 1 1.7354 3.3829291795572916 -4.02240847063263 -2.931014900521707 -1 -2 -2
905 0 2 -1.7354 3.2029878553229962 -3.872141781791244 -2.801764455692609 -1 -2 -2
778 0 1 1.7354 2.6865995904166438 -2.872990715462263 -4.364589494638442 -2 1 1
686 0 1 1.7354 0.37826455645767154 -3.6792392539201293 -3.9532811901743905 1 0 2
1666 0 2 -1.7354 4.597279664909107 -1.9474608783025464 -0.9539988130211362 -1 0 0
813 0 1 1.7354 4.301230198147916 -2.7443634613260364 -2.531028547043431 -4 0 1
1344 0 2 -1.7354 4.540354997452903 -2.9462821079804704 -2.8154247935284435 -4 0 1
341 0 1 1.7354 4.693904008412363 -1.8766383125150117 -1.314747880877665 -1 0 0
689 0 1 1.7354 4.229719087898707 -1.805717547249948 -2.658218049685185 -2 -1 2
1716 0 2 -1.7354 4.097986966464215 -1.9442497674451278 -2.8777838180162454 -2 -1 2
399 0 1 1.7354 4.297893783530186 -4.534369518435826 -4.221919070500978 2 -2 0
1203 0 2 -1.7354 4.025125534411125 -4.539282989467529 -4.159295193779197 2 -2 0
1274 0 2 -1.7354 2.939020213712952 -3.0377291638428723 -4.618632177062083 -2 1 1
1017 0 2 -1.7354 -0.0465227872869016 -5.491711108553951 -1.4977070574102165 1 0 0
783 0 1 1.7354 0.6265087673809988 -0.7012460521391612 -3.019631728181226 -1 2 2
1740 0 2 -1.7354 0.2082208016987921 -0.44964741272008035 -4.269381384534765 -1 1 1
